Date,High,Low,Average,Last,Buy,Sell,Volume,Volume (Currency)
2013-11-09,349.114,301.1,,,,,26504.5,
2013-11-08,315.0,280.019,,,,,18564.38,
2013-11-07,292.499,250.323,,,,,35939.81,
2013-11-06,253.9,237.181,,,,,18758.33,
2013-11-05,244.88,216.0,,,,,24979.72,
2013-11-04,225.0,206.0,,,,,13066.95,
2013-11-03,209.85,198.0,,,,,9197.392,
2013-11-02,201.0,197.8,,,,,3495.377,
2013-11-01,199.2,195.552,,,,,3715.426,
2013-10-31,198.39,192.2,,,,,5517.723,
2013-10-30,198.442,191.012,,,,,11047.09,
2013-10-29,198.6,188.1,,,,,6132.4,
2013-10-28,192.429,181.201,,,,,8008.86,
2013-10-27,187.0,170.42,,,,,12486.96,
2013-10-26,179.0,166.4,,,,,28986.6,
2013-10-25,184.5,156.0,,,,,34921.69,
2013-10-24,204.0,152.499,,,,,44180.35,
2013-10-23,199.5,182.843,,,,,15212.9,
2013-10-22,186.0,169.9,,,,,11630.88,
2013-10-21,173.999,158.525,,,,,9094.977,
2013-10-20,159.0,154.5,,,,,2982.751,
2013-10-19,160.0,146.0,,,,,12951.09,
2013-10-18,147.5,140.109,,,,,7485.167,
2013-10-17,141.0,134.201,,,,,6021.954,
2013-10-16,144.85,131.8,,,,,9226.665,
2013-10-15,137.989,130.801,,,,,5474.463,
2013-10-14,133.999,127.836,,,,,7891.011,
2013-10-13,128.663,124.48,,,,,3846.286,
2013-10-12,124.99,123.71,,,,,1389.898,
2013-10-11,125.0,123.16,,,,,3436.9,
2013-10-10,125.0,123.0,,,,,5079.116,
2013-10-09,123.999,121.413,,,,,3909.621,
2013-10-08,122.687,120.58,,,,,3292.324,
2013-10-07,123.879,119.01,,,,,3270.412,
2013-10-06,119.9,118.221,,,,,1207.696,
2013-10-05,120.0,118.221,,,,,1947.471,
2013-10-04,120.8,115.224,,,,,4442.154,
2013-10-03,116.5,100.0,,,,,7534.416,
2013-10-02,124.492,75.2,,,,,16489.85,
2013-10-01,124.688,122.717,,,,,3832.021,
2013-09-30,123.98,121.2,,,,,2923.574,
2013-09-29,124.79,122.9,,,,,2683.695,
2013-09-28,123.7,122.06,,,,,1708.734,
2013-09-27,123.499,121.59,,,,,2487.793,
2013-09-26,123.189,121.014,,,,,2236.259,
2013-09-25,123.8,121.0,,,,,3257.803,
2013-09-24,121.794,119.502,,,,,3351.598,
2013-09-23,122.2,120.009,,,,,2571.713,
2013-09-22,122.189,120.5,,,,,1502.087,
2013-09-21,122.495,120.8,,,,,1925.17,
2013-09-20,123.999,119.502,,,,,4271.193,
2013-09-19,125.0,120.0,,,,,4778.465,
2013-09-18,126.01,124.423,,,,,3383.462,
2013-09-17,125.0,123.151,,,,,3294.777,
2013-09-16,125.0,122.4,,,,,3993.128,
2013-09-15,124.03,121.0,,,,,2926.253,
2013-09-14,125.0,122.511,,,,,3120.841,
2013-09-13,125.0,122.0,,,,,2758.892,
2013-09-12,124.898,122.56,,,,,3568.335,
2013-09-11,124.9,117.0,,,,,6522.901,
2013-09-10,121.909,119.312,,,,,2050.976,
2013-09-09,121.999,114.5,,,,,4315.984,
2013-09-08,118.345,114.4,,,,,2121.487,
2013-09-07,119.0,112.125,,,,,3037.873,
2013-09-06,119.289,113.0,,,,,4223.288,
2013-09-05,119.487,111.611,,,,,4454.862,
2013-09-04,124.999,112.1,,,,,8216.855,
2013-09-03,125.96,123.5,,,,,2179.547,
2013-09-02,126.566,123.05,,,,,3418.256,
2013-09-01,126.402,119.0,,,,,2702.101,
2013-08-31,126.555,120.0,,,,,5162.412,
2013-08-30,121.95,115.512,,,,,5041.483,
2013-08-29,116.08,114.796,,,,,1712.806,
2013-08-28,116.299,114.013,,,,,3061.466,
2013-08-27,116.5,108.289,,,,,5997.454,
2013-08-26,110.0,106.206,,,,,2991.507,
2013-08-25,110.35,106.054,,,,,3373.489,
2013-08-24,107.0,104.1,,,,,1949.824,
2013-08-23,107.3,102.138,,,,,3521.027,
2013-08-22,109.0,106.003,,,,,3416.1,
2013-08-21,109.0,101.13,,,,,5668.106,
2013-08-20,103.101,99.0,,,,,2431.288,
2013-08-19,100.624,96.72,,,,,4699.541,
2013-08-18,97.288,96.5,,,,,1290.94,
2013-08-17,97.2,96.003,,,,,1279.676,
2013-08-16,96.9,95.0,,,,,1938.086,
2013-08-15,98.1,95.941,,,,,2547.068,
2013-08-14,98.27,94.5,,,,,5043.952,
2013-08-13,95.01,93.7,,,,,2382.237,
2013-08-12,94.9,92.392,,,,,2775.709,
2013-08-11,95.59,92.5,,,,,2538.262,
2013-08-10,94.732,92.0,,,,,2326.956,
2013-08-09,95.5,93.16,,,,,1830.478,
2013-08-08,97.493,92.42,,,,,6098.342,
2013-08-07,98.2,96.01,,,,,2784.63,
2013-08-06,98.0,95.9,,,,,2817.53,
2013-08-05,96.8,94.043,,,,,2960.023,
2013-08-04,95.12,93.5,,,,,1758.42,
2013-08-03,96.269,94.03,,,,,1726.164,
2013-08-02,96.999,93.211,,,,,4281.646,
2013-08-01,97.234,93.5,,,,,3109.729,
2013-07-31,99.9,94.01,,,,,7524.604,
2013-07-30,95.0,90.761,,,,,4359.158,
2013-07-29,92.589,88.6,,,,,4419.124,
2013-07-28,90.9,87.5,,,,,3513.132,
2013-07-27,89.59,86.403,,,,,2331.831,
2013-07-26,89.998,88.22,,,,,3632.222,
2013-07-25,88.99,86.118,,,,,3686.318,
2013-07-24,87.564,85.786,,,,,2584.334,
2013-07-23,87.3,84.0,,,,,3695.103,
2013-07-22,84.9,83.0,,,,,1778.816,
2013-07-21,84.9,82.5,,,,,1583.502,
2013-07-20,85.29,83.5,,,,,1721.885,
2013-07-19,85.4,82.002,,,,,2953.463,
2013-07-18,89.8,81.0,,,,,6938.076,
2013-07-17,90.085,88.01,,,,,3163.362,
2013-07-16,91.749,87.0,,,,,3557.795,
2013-07-15,92.2,86.4,,,,,4863.695,
2013-07-14,90.0,85.74,,,,,2194.814,
2013-07-13,90.092,82.301,,,,,5776.986,
2013-07-12,95.888,82.495,,,,,14098.0,
2013-07-11,84.1,78.222,,,,,6609.122,
2013-07-10,81.989,70.329,,,,,8079.104,
2013-07-09,73.4,68.35,,,,,6088.398,
2013-07-08,77.526,69.0,,,,,8944.526,
2013-07-07,75.0,64.12,,,,,4606.924,
2013-07-06,72.1,63.503,,,,,7464.448,
2013-07-05,79.7,63.32,,,,,15918.65,
2013-07-04,82.001,72.45,,,,,12769.34,
2013-07-03,86.087,76.0,,,,,8685.152,
2013-07-02,86.6,80.245,,,,,5822.769,
2013-07-01,91.974,75.566,,,,,11457.37,
2013-06-30,91.489,89.0,,,,,2627.34,
2013-06-29,91.999,86.8,,,,,3269.418,
2013-06-28,95.799,87.05,,,,,6368.747,
2013-06-27,98.175,95.135,,,,,2002.846,
2013-06-26,98.989,97.0,,,,,1075.046,
2013-06-25,102.0,95.998,,,,,4874.862,
2013-06-24,101.699,92.198,,,,,6039.049,
2013-06-23,102.932,99.49,,,,,3908.771,
2013-06-22,105.9,100.511,,,,,4366.036,
2013-06-21,107.997,102.83,,,,,5109.908,
2013-06-20,108.0,104.222,,,,,4044.418,
2013-06-19,107.5,103.501,,,,,3960.129,
2013-06-18,109.999,101.39,,,,,6886.337,
2013-06-17,103.0,99.402,,,,,2121.051,
2013-06-16,101.48,99.41,,,,,1611.552,
2013-06-15,102.9,97.68,,,,,2641.148,
2013-06-14,106.1,99.4,,,,,5030.821,
2013-06-13,109.24,100.8,,,,,4731.046,
2013-06-12,110.0,106.983,,,,,3750.252,
2013-06-11,109.13,104.51,,,,,3355.257,
2013-06-10,107.77,94.88,,,,,6336.589,
2013-06-09,109.37,91.14,,,,,15348.67,
2013-06-08,112.0,107.01,,,,,4820.705,
2013-06-07,119.0,109.5,,,,,7900.614,
2013-06-06,120.6,117.9,,,,,2105.362,
2013-06-05,121.156,117.901,,,,,2950.948,
2013-06-04,123.07,118.22,,,,,3515.197,
2013-06-03,121.582,115.0,,,,,4630.431,
2013-06-02,127.796,116.0,,,,,6205.515,
2013-06-01,127.48,125.51,,,,,1531.484,
2013-05-31,127.568,125.3,,,,,1965.556,
2013-05-30,129.9,125.57,,,,,3476.843,
2013-05-29,129.481,123.944,,,,,2781.84,
2013-05-28,127.299,122.01,,,,,3315.183,
2013-05-27,131.008,120.0,,,,,3861.947,
2013-05-26,130.96,127.031,,,,,2703.479,
2013-05-25,128.916,125.4,,,,,3117.096,
2013-05-24,129.937,120.13,,,,,6414.473,
2013-05-23,121.2,116.6,,,,,2946.776,
2013-05-22,117.99,115.15,,,,,4090.804,
2013-05-21,116.9,113.0,,,,,3876.683,
2013-05-20,114.39,112.0,,,,,2500.803,
2013-05-19,114.4,111.0,,,,,3179.108,
2013-05-18,114.5,111.71,,,,,2891.004,
2013-05-17,114.35,107.0,,,,,7650.754,
2013-05-16,109.12,104.8,,,,,4327.285,
2013-05-15,110.689,97.01,,,,,11406.72,
2013-05-14,114.42,103.33,,,,,6694.599,
2013-05-13,113.5,110.86,,,,,3293.719,
2013-05-12,113.5,108.6,,,,,3022.945,
2013-05-11,113.75,110.0,,,,,2984.374,
2013-05-10,115.58,108.002,,,,,8059.435,
2013-05-09,109.5,105.99,,,,,3973.817,
2013-05-08,113.29,107.26,,,,,7456.127,
2013-05-07,111.0,96.99,,,,,15939.31,
2013-05-06,120.99,103.68,,,,,14218.72,
2013-05-05,118.053,107.0,,,,,8576.695,
2013-05-04,116.0,93.01,,,,,20189.12,
2013-05-03,108.0,79.74,,,,,28192.56,
2013-05-02,125.93,95.13,,,,,24845.18,
2013-05-01,133.86,98.011,,,,,16227.54,
2013-04-30,135.98,129.01,,,,,8699.522,
2013-04-29,135.2,130.1,,,,,4372.696,
